Date,Location,MaxTemp,MinTemp,Rainfall,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm
2013-10-16,Penrith,32.3,7.2,0,2,19,40,9,NA,NA
2013-10-17,Penrith,33.8,11.3,0,20,24,24,9,NA,NA
2013-10-18,Penrith,24.6,10.8,0,11,15,27,28,NA,NA
2013-10-19,Penrith,27.5,8.8,0,0,9,67,18,NA,NA
2013-10-20,Penrith,32.2,11.3,0,2,9,70,23,NA,NA
2013-10-21,Penrith,37.2,13.3,0,0,9,67,15,NA,NA
2013-10-22,Penrith,27.6,18.1,0,7,0,69,75,NA,NA
2013-10-23,Penrith,33.4,19.2,3.6,11,28,48,17,NA,NA
2013-10-24,Penrith,24.6,13.9,0,13,26,32,21,NA,NA
2013-10-25,Penrith,25.2,7,0,4,7,27,15,NA,NA
2013-10-26,Penrith,26.4,9.3,0,4,11,40,18,NA,NA
2013-10-27,Penrith,27.4,11.2,0,2,13,55,22,NA,NA
2013-10-28,Penrith,27.8,15.6,0,6,6,80,36,NA,NA
2013-10-29,Penrith,30.4,13.4,2.2,4,31,70,57,NA,NA
2013-10-30,Penrith,24.8,12.4,0.6,13,11,50,33,NA,NA
2013-10-31,Penrith,27.9,12.7,0,6,7,56,33,NA,NA
2013-11-01,Penrith,27.9,15.6,0,2,9,83,37,NA,NA
2013-11-02,Penrith,36.3,13.3,0,4,20,74,7,NA,NA
2013-11-03,Penrith,36,15,0,2,33,48,8,NA,NA
2013-11-04,Penrith,22.6,11.7,1,22,20,34,29,NA,NA
2013-11-05,Penrith,22.6,13.7,0,15,9,51,37,NA,NA
2013-11-06,Penrith,28.7,8.3,0,4,11,66,25,NA,NA
2013-11-07,Penrith,35.5,11.5,0,6,13,65,19,NA,NA
2013-11-08,Penrith,39.3,15.3,0,4,17,51,14,NA,NA
2013-11-09,Penrith,34.1,20.2,0,4,30,38,19,NA,NA
2013-11-10,Penrith,18.1,15.6,0,13,11,63,98,NA,NA
2013-11-11,Penrith,17.8,13.2,43.6,13,17,99,99,NA,NA
2013-11-12,Penrith,22.9,14.1,17.8,4,4,98,80,NA,NA
2013-11-13,Penrith,30.3,11.4,11.2,4,13,74,21,NA,NA
2013-11-14,Penrith,30.2,13,0,7,19,38,21,NA,NA
2013-11-15,Penrith,26.3,14.4,0,7,19,64,81,NA,NA
2013-11-16,Penrith,22.4,14.4,12,15,19,86,61,NA,NA
2013-11-17,Penrith,17.4,14.6,4.6,19,11,70,98,NA,NA
2013-11-18,Penrith,20.9,14.3,9,22,19,67,98,NA,NA
2013-11-19,Penrith,26.7,15.6,20.6,17,6,71,52,NA,NA
2013-11-20,Penrith,30.6,14.3,0,4,4,84,35,NA,NA
2013-11-21,Penrith,29.2,15.5,0,15,15,73,53,NA,NA
2013-11-22,Penrith,26.4,18.8,2.6,4,17,98,80,NA,NA
2013-11-23,Penrith,25.7,17.4,7.8,4,9,90,72,NA,NA
2013-11-24,Penrith,26.3,13.6,5.4,2,19,63,49,NA,NA
2013-11-25,Penrith,25.4,14.5,0,4,20,63,74,NA,NA
2013-11-26,Penrith,24,13.4,1,13,7,57,41,NA,NA
2013-11-27,Penrith,28.9,12.1,0,4,7,55,33,NA,NA
2013-11-28,Penrith,36.2,13.5,0,2,9,73,18,NA,NA
2013-11-29,Penrith,21.9,19.4,0,7,11,80,95,NA,NA
2013-11-30,Penrith,23.1,14.3,4.8,9,13,63,53,NA,NA
2013-12-01,Penrith,25,13,0,6,15,62,52,NA,NA
2013-12-02,Penrith,28.9,15.6,0,9,9,57,40,NA,NA
2013-12-03,Penrith,32.1,12.8,0,4,7,71,23,NA,NA
2013-12-04,Penrith,37.3,15.5,0,2,6,73,44,NA,NA
2013-12-05,Penrith,26.4,18.9,2.4,20,31,56,47,NA,NA
2013-12-06,Penrith,25.5,11.2,0,7,13,38,24,NA,NA
2013-12-07,Penrith,28.4,11,0,6,9,52,28,NA,NA
2013-12-08,Penrith,31.8,13.1,0,6,9,64,29,NA,NA
2013-12-09,Penrith,33.8,17.8,0,4,6,64,39,NA,NA
2013-12-10,Penrith,32.4,23.1,0,17,33,42,21,NA,NA
2013-12-11,Penrith,32.1,16.1,0,4,20,58,21,NA,NA
2013-12-12,Penrith,30.3,16,0,4,11,61,33,NA,NA
2013-12-13,Penrith,33.6,15.9,0,4,9,67,27,NA,NA
2013-12-14,Penrith,27,19.1,0,22,19,66,56,NA,NA
2013-12-15,Penrith,28.6,17.7,0,4,13,72,46,NA,NA
2013-12-16,Penrith,28.4,18.4,1.4,6,13,86,55,NA,NA
2013-12-17,Penrith,31.6,16.3,0,9,7,65,32,NA,NA
2013-12-18,Penrith,30.8,18.2,0,6,9,75,39,NA,NA
2013-12-19,Penrith,35,15.2,0,4,9,63,28,NA,NA
2013-12-20,Penrith,41.9,18.3,0,4,6,67,15,NA,NA
2013-12-21,Penrith,32.2,23.7,0,6,19,62,46,NA,NA
2013-12-22,Penrith,41,20.3,0,4,7,67,23,NA,NA
2013-12-23,Penrith,38.1,23.3,0.2,6,19,65,23,NA,NA
2013-12-24,Penrith,21.7,18.1,0.4,9,6,73,67,NA,NA
2013-12-25,Penrith,22,17,1.2,4,0,98,98,NA,NA
2013-12-26,Penrith,29.6,18.4,25,6,13,87,46,NA,NA
2013-12-27,Penrith,28.7,15.6,5.8,4,13,79,53,NA,NA
2013-12-28,Penrith,31.8,17.9,0.2,6,13,84,47,NA,NA
2013-12-29,Penrith,26.6,17.8,0,26,20,52,36,NA,NA
2013-12-30,Penrith,29.5,18.1,0,4,7,57,38,NA,NA
2013-12-31,Penrith,32.1,15.4,0,6,9,61,30,NA,NA
2014-01-01,Penrith,32.7,19.8,0,11,11,72,33,NA,NA
2014-01-02,Penrith,36.9,21,0,7,13,52,28,NA,NA
2014-01-03,Penrith,32.9,20.5,1,4,9,89,52,NA,NA
2014-01-04,Penrith,34.4,19.7,0,6,19,71,12,NA,NA
2014-01-05,Penrith,32.6,19,0,4,15,61,36,NA,NA
2014-01-06,Penrith,33.2,17.4,0,13,11,32,9,NA,NA
2014-01-07,Penrith,22.8,16,3,9,9,97,50,NA,NA
2014-01-08,Penrith,21.5,15.7,0.2,9,11,99,64,NA,NA
2014-01-09,Penrith,24.4,15.8,0.2,4,2,65,44,NA,NA
2014-01-10,Penrith,29.2,18.3,0,7,6,66,44,NA,NA
2014-01-11,Penrith,36,17.2,0,4,7,71,26,NA,NA
2014-01-12,Penrith,32.7,19.7,0,4,20,72,46,NA,NA
2014-01-13,Penrith,30.3,18.7,0,11,9,66,39,NA,NA
2014-01-14,Penrith,35.5,16.8,0,13,13,63,31,NA,NA
2014-01-15,Penrith,39.2,18.4,0,2,13,74,18,NA,NA
2014-01-16,Penrith,37.8,19.1,0,7,11,71,25,NA,NA
2014-01-17,Penrith,38.3,18.8,0,6,9,74,22,NA,NA
2014-01-18,Penrith,40.8,17.1,0,4,7,71,12,NA,NA
2014-01-19,Penrith,31.3,19.9,0,15,17,68,45,NA,NA
2014-01-20,Penrith,30.5,22,0,6,17,72,65,NA,NA
2014-01-21,Penrith,25.8,18.6,8.4,11,2,100,96,NA,NA
2014-01-22,Penrith,21.4,19.3,9.4,9,20,99,82,NA,NA
2014-01-23,Penrith,24,17.7,1,2,15,87,70,NA,NA
2014-01-24,Penrith,29.3,18.9,0.4,6,19,98,60,NA,NA
2014-01-25,Penrith,26,17.6,3.8,4,17,86,49,NA,NA
2014-01-26,Penrith,22.2,16.4,0,4,4,78,73,NA,NA
2014-01-27,Penrith,29.4,13.1,0,2,9,73,39,NA,NA
2014-01-28,Penrith,32.4,15,0,2,9,73,33,NA,NA
2014-01-29,Penrith,38.5,16.4,0,4,9,72,22,NA,NA
2014-01-30,Penrith,34.2,18.9,0,6,7,70,33,NA,NA
2014-01-31,Penrith,38.5,15.9,0,2,6,69,21,NA,NA
2014-02-01,Penrith,33.5,20.1,0,9,13,71,38,NA,NA
2014-02-02,Penrith,33.4,20.2,0,4,11,77,41,NA,NA
2014-02-03,Penrith,35,19.3,0,11,11,66,29,NA,NA
2014-02-04,Penrith,27.2,20.3,0,15,20,69,67,NA,NA
2014-02-05,Penrith,23.6,16.2,0.6,11,15,60,45,NA,NA
2014-02-06,Penrith,25.8,17.1,0,6,6,68,40,NA,NA
2014-02-07,Penrith,33.3,12.4,0,4,7,73,28,NA,NA
2014-02-08,Penrith,36.8,16,0,4,4,72,25,NA,NA
2014-02-09,Penrith,37.5,16.1,0,4,13,87,19,NA,NA
2014-02-10,Penrith,30,19.7,0,15,6,69,48,NA,NA
2014-02-11,Penrith,29.3,19,0,2,7,84,54,NA,NA
2014-02-12,Penrith,29.3,20.9,2.4,9,13,98,59,NA,NA
2014-02-13,Penrith,32.1,20.5,0.2,2,4,85,41,NA,NA
2014-02-14,Penrith,28.1,19.9,0.4,7,7,98,53,NA,NA
2014-02-15,Penrith,25.5,20.6,3.8,2,11,100,88,NA,NA
2014-02-16,Penrith,24.3,21.2,6,4,7,100,100,NA,NA
2014-02-17,Penrith,23.4,18.5,22.2,9,4,85,81,NA,NA
2014-02-18,Penrith,27.1,17.7,0,2,11,94,67,NA,NA
2014-02-19,Penrith,23.4,20,0,6,2,98,98,NA,NA
2014-02-20,Penrith,30,17.6,20.6,6,22,56,27,NA,NA
2014-02-21,Penrith,28.1,14.4,0,2,11,46,25,NA,NA
2014-02-22,Penrith,27.6,17.5,0,9,13,78,50,NA,NA
2014-02-23,Penrith,25.9,18.2,0,6,6,80,47,NA,NA
2014-02-24,Penrith,30.6,18.6,0,2,6,79,37,NA,NA
2014-02-25,Penrith,31.3,17.1,0,4,11,82,38,NA,NA
2014-02-26,Penrith,34.6,17.4,0,4,15,86,33,NA,NA
2014-02-27,Penrith,22.7,19.2,8.8,9,15,98,86,NA,NA
2014-02-28,Penrith,19.1,17.2,3.2,13,11,98,98,NA,NA
2014-03-01,Penrith,21.1,17.4,7,7,0,99,99,NA,NA
2014-03-02,Penrith,21.4,17.2,27.4,6,6,98,98,NA,NA
2014-03-03,Penrith,24.9,17.9,0.2,11,13,84,78,NA,NA
2014-03-04,Penrith,25.7,18.4,3.4,4,4,99,67,NA,NA
2014-03-05,Penrith,29.5,16.2,0.2,2,7,98,97,NA,NA
2014-03-06,Penrith,27.2,18.7,3.6,6,7,95,62,NA,NA
2014-03-07,Penrith,28.7,17.2,0,4,4,98,69,NA,NA
2014-03-08,Penrith,29.3,17.4,0.2,4,9,98,43,NA,NA
2014-03-09,Penrith,28.9,17.6,0,6,7,98,44,NA,NA
2014-03-10,Penrith,29.9,17.2,0,2,4,93,46,NA,NA
2014-03-11,Penrith,29.8,17,0,0,9,86,40,NA,NA
2014-03-12,Penrith,29.3,15.8,0,4,7,84,50,NA,NA
2014-03-13,Penrith,28.2,19.5,0,7,6,79,58,NA,NA
2014-03-14,Penrith,29.8,17.8,0,6,6,94,49,NA,NA
2014-03-15,Penrith,29.8,16.4,0,2,7,94,50,NA,NA
2014-03-16,Penrith,27.7,17,5,13,11,67,53,NA,NA
2014-03-17,Penrith,28.4,14,1.4,11,6,50,31,NA,NA
2014-03-18,Penrith,30.8,12.9,0,0,6,75,33,NA,NA
2014-03-19,Penrith,29.1,15.1,0,0,15,75,53,NA,NA
2014-03-20,Penrith,29.6,19.4,0.6,6,11,86,44,NA,NA
2014-03-21,Penrith,28.4,19.2,0,0,13,98,57,NA,NA
2014-03-22,Penrith,30.8,15.8,0,9,13,98,45,NA,NA
2014-03-23,Penrith,27.9,19,3,4,13,98,61,NA,NA
2014-03-24,Penrith,21.1,19.4,0,6,7,82,98,NA,NA
2014-03-25,Penrith,27.1,14.9,7.2,6,7,98,59,NA,NA
2014-03-26,Penrith,23.4,19,0,4,7,99,99,NA,NA
2014-03-27,Penrith,20.4,18.4,9.6,2,2,99,98,NA,NA
2014-03-28,Penrith,23.2,17.5,4.4,0,7,100,93,NA,NA
2014-03-29,Penrith,27.4,17.8,3,6,4,98,55,NA,NA
2014-03-30,Penrith,27.8,18,3,2,7,99,56,NA,NA
2014-03-31,Penrith,26.5,15.8,21.4,0,7,99,61,NA,NA
2014-04-01,Penrith,27.5,15.3,0,2,4,98,50,NA,NA
2014-04-02,Penrith,28.2,14.9,0,2,6,98,51,NA,NA
2014-04-03,Penrith,29.6,17,0,0,4,98,69,NA,NA
2014-04-04,Penrith,23.8,19.3,4.8,0,15,98,99,NA,NA
2014-04-05,Penrith,26.4,17.5,8.4,0,6,98,62,NA,NA
2014-04-06,Penrith,23.5,16.7,3.2,17,13,74,98,NA,NA
2014-04-07,Penrith,21.8,15.7,22.4,4,9,73,71,NA,NA
2014-04-08,Penrith,24.6,16.3,0,2,6,83,49,NA,NA
2014-04-09,Penrith,25.8,13.4,0,2,6,94,50,NA,NA
2014-04-10,Penrith,22.2,16.8,0.2,2,0,94,98,NA,NA
2014-04-11,Penrith,27.4,17.5,6,4,4,98,63,NA,NA
2014-04-12,Penrith,23.3,17,9,20,20,65,62,NA,NA
2014-04-13,Penrith,23,16.2,0,15,11,66,60,NA,NA
2014-04-14,Penrith,22,12.3,0,11,9,53,88,NA,NA
2014-04-15,Penrith,22.6,13.8,0,9,7,59,47,NA,NA
2014-04-16,Penrith,23.2,16.5,0,15,7,64,46,NA,NA
2014-04-17,Penrith,24.3,12.5,0,2,11,71,40,NA,NA
2014-04-18,Penrith,25.9,10.7,0,0,4,84,39,NA,NA
2014-04-19,Penrith,23.5,11.2,0,0,15,67,49,NA,NA
2014-04-20,Penrith,24.1,10.7,0,2,6,75,53,NA,NA
2014-04-21,Penrith,22.9,9.3,0,4,4,66,35,NA,NA
2014-04-22,Penrith,24,8.7,0,2,4,96,44,NA,NA
2014-04-23,Penrith,25.1,8.5,0,2,6,75,38,NA,NA
2014-04-24,Penrith,29.4,10.6,0,0,17,81,28,NA,NA
2014-04-25,Penrith,21.8,15.3,0,7,4,98,76,NA,NA
2014-04-26,Penrith,25.2,12.2,0.2,2,7,99,48,NA,NA
2014-04-27,Penrith,19.8,12.5,0,13,6,71,68,NA,NA
2014-04-28,Penrith,21.8,14.8,0.2,2,15,87,64,NA,NA
2014-04-29,Penrith,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-30,Penrith,23.6,13.5,NA,9,17,80,35,NA,NA
2014-05-01,Penrith,21.1,8.7,0,6,9,60,43,NA,NA
2014-05-02,Penrith,21.2,9.9,0,2,15,73,37,NA,NA
2014-05-03,Penrith,17.3,10.3,2.4,0,19,87,50,NA,NA
2014-05-04,Penrith,19.5,11.4,0.4,15,22,45,38,NA,NA
2014-05-05,Penrith,20.5,5,0,2,7,62,36,NA,NA
2014-05-06,Penrith,22.5,6.3,0,4,4,69,36,NA,NA
2014-05-07,Penrith,20.2,9.4,0,15,9,50,39,NA,NA
2014-05-08,Penrith,21.1,10.3,0,13,6,51,46,NA,NA
2014-05-09,Penrith,21.8,9.1,0,2,9,68,50,NA,NA
2014-05-10,Penrith,21.7,8.5,0,0,2,42,62,NA,NA
2014-05-11,Penrith,23.6,11.4,0.6,7,7,69,42,NA,NA
2014-05-12,Penrith,22.6,10.6,0,7,17,70,45,NA,NA
2014-05-13,Penrith,22.9,12,0,4,6,75,46,NA,NA
2014-05-14,Penrith,23.3,8.5,0,0,11,58,44,NA,NA
2014-05-15,Penrith,23.3,7.2,0.2,2,4,58,43,NA,NA
2014-05-16,Penrith,24.9,7.3,0,2,6,63,30,NA,NA
2014-05-17,Penrith,24.9,7.9,0.2,2,4,75,35,NA,NA
2014-05-18,Penrith,23.9,8.9,0,0,4,80,44,NA,NA
2014-05-19,Penrith,26.2,8.8,0,0,7,79,36,NA,NA
2014-05-20,Penrith,25.1,9.8,0,2,6,83,41,NA,NA
2014-05-21,Penrith,24.4,9.3,0,0,7,75,45,NA,NA
2014-05-22,Penrith,25.9,8.3,0,0,13,73,32,NA,NA
2014-05-23,Penrith,26.4,8.4,0.2,0,17,74,34,NA,NA
2014-05-24,Penrith,24.9,10.6,0,4,0,68,47,NA,NA
2014-05-25,Penrith,24.4,11.8,0,0,4,84,46,NA,NA
2014-05-26,Penrith,26.3,9.7,0,0,4,75,36,NA,NA
2014-05-27,Penrith,25.4,11.1,0,0,22,84,40,NA,NA
2014-05-28,Penrith,23.6,12.8,0,11,19,64,32,NA,NA
2014-05-29,Penrith,22.1,7,0,0,9,75,53,NA,NA
2014-05-30,Penrith,20.8,12.4,0,7,6,63,54,NA,NA
2014-05-31,Penrith,21.6,11.4,0,0,9,80,64,NA,NA
2014-06-01,Penrith,18.2,12.1,0,0,4,81,87,NA,NA
2014-06-02,Penrith,21.3,10.3,9.8,0,2,59,46,NA,NA
2014-06-03,Penrith,19.9,6.3,0.2,4,7,74,38,NA,NA
2014-06-04,Penrith,21.6,6.1,0,2,4,75,44,NA,NA
2014-06-05,Penrith,17,10.8,2.4,6,9,82,77,NA,NA
2014-06-06,Penrith,17.4,14.1,9.6,17,17,64,53,NA,NA
2014-06-07,Penrith,19.6,10.4,0,9,7,53,43,NA,NA
2014-06-08,Penrith,18.7,7.3,0,13,9,52,45,NA,NA
2014-06-09,Penrith,19.7,5.1,0,2,6,83,77,NA,NA
2014-06-10,Penrith,16.3,8.5,5.8,6,6,85,79,NA,NA
2014-06-11,Penrith,19.2,8.1,0.4,0,6,83,48,NA,NA
2014-06-12,Penrith,19.7,7.9,0.2,6,9,85,47,NA,NA
2014-06-13,Penrith,16.4,7.2,0.2,4,6,81,66,NA,NA
2014-06-14,Penrith,20.1,9.6,2.2,2,2,73,53,NA,NA
2014-06-15,Penrith,19.4,6.7,0,4,28,71,37,NA,NA
2014-06-16,Penrith,19.6,4.2,0.2,2,6,80,42,NA,NA
2014-06-17,Penrith,19.7,8.3,0,2,15,63,38,NA,NA
2014-06-18,Penrith,20.1,7.3,0,4,4,66,42,NA,NA
2014-06-19,Penrith,20.7,6.5,0,0,6,89,48,NA,NA
2014-06-20,Penrith,20,8,0,2,2,81,56,NA,NA
2014-06-21,Penrith,20.4,5.7,1.4,2,6,78,32,NA,NA
2014-06-22,Penrith,18.6,9.3,2.8,2,4,87,46,NA,NA
2014-06-23,Penrith,17.1,6,0.2,0,19,84,52,NA,NA
2014-06-24,Penrith,16,7.9,0,19,31,43,38,NA,NA
2014-06-25,Penrith,18.2,10.1,0,20,20,40,36,NA,NA
2014-06-26,Penrith,20.8,11,0,6,20,41,36,NA,NA
2014-06-27,Penrith,20.4,4.8,0,0,7,87,38,NA,NA
2014-06-28,Penrith,21.7,4,0,7,22,65,31,NA,NA
2014-06-29,Penrith,16.5,8.7,0,19,22,41,41,NA,NA
2014-06-30,Penrith,15.5,4.8,0,4,20,70,33,NA,NA
2014-07-01,Penrith,18.8,1.9,0,0,6,80,31,NA,NA
2014-07-02,Penrith,19.1,2.1,0,0,6,87,34,NA,NA
2014-07-03,Penrith,18.5,1.3,0,0,6,93,39,NA,NA
2014-07-04,Penrith,21.6,0.5,0,0,9,97,24,NA,NA
2014-07-05,Penrith,18,2.4,0.2,2,17,75,37,NA,NA
2014-07-06,Penrith,18.2,1.8,0,0,15,84,35,NA,NA
2014-07-07,Penrith,18.5,0.9,0,0,13,85,39,NA,NA
2014-07-08,Penrith,17.6,1.9,0,0,2,86,38,NA,NA
2014-07-09,Penrith,21.3,0.1,0,0,31,84,23,NA,NA
2014-07-10,Penrith,17.8,5.5,0.2,11,24,48,37,NA,NA
2014-07-11,Penrith,18.3,3.3,0,2,6,76,31,NA,NA
2014-07-12,Penrith,18.5,1.1,0,2,11,78,35,NA,NA
2014-07-13,Penrith,16.2,5.8,0.2,20,11,46,35,NA,NA
2014-07-14,Penrith,18.1,1.2,0,4,4,77,42,NA,NA
2014-07-15,Penrith,13.8,6.3,1,0,0,94,74,NA,NA
2014-07-16,Penrith,18.8,9.5,1.8,4,28,83,43,NA,NA
2014-07-17,Penrith,20.3,4.4,0.6,17,26,51,38,NA,NA
2014-07-18,Penrith,16.1,4.8,0.4,6,24,51,35,NA,NA
2014-07-19,Penrith,16.7,5.8,0,19,15,43,38,NA,NA
2014-07-20,Penrith,16.7,8.1,0,11,4,53,48,NA,NA
2014-07-21,Penrith,18.5,4.7,0,4,4,93,46,NA,NA
2014-07-22,Penrith,19.1,5.1,0,0,4,86,39,NA,NA
2014-07-23,Penrith,18.6,5.5,1.2,0,7,98,45,NA,NA
2014-07-24,Penrith,16.5,5.2,0.2,2,6,93,66,NA,NA
2014-07-25,Penrith,22.6,4.2,0.6,6,31,92,41,NA,NA
2014-07-26,Penrith,18.8,7.5,4.8,7,7,93,50,NA,NA
2014-07-27,Penrith,21,3.4,0.6,0,6,85,34,NA,NA
2014-07-28,Penrith,17.9,5.5,0.2,6,0,85,38,NA,NA
2014-07-29,Penrith,23.2,8.8,0,11,17,62,25,NA,NA
2014-07-30,Penrith,23.1,8.6,0,20,22,42,33,NA,NA
2014-07-31,Penrith,25.6,6.9,0,7,24,58,18,NA,NA
2014-08-01,Penrith,18.1,12.3,0,9,26,43,28,NA,NA
2014-08-02,Penrith,16.3,3.1,0,13,7,41,30,NA,NA
2014-08-03,Penrith,16.9,1.5,0,0,4,68,37,NA,NA
2014-08-04,Penrith,19.8,3.4,0.2,2,9,82,42,NA,NA
2014-08-05,Penrith,20.7,3.6,0,2,4,98,30,NA,NA
2014-08-06,Penrith,21.8,2.1,0.2,4,6,85,29,NA,NA
2014-08-07,Penrith,19,2.1,0,4,7,73,33,NA,NA
2014-08-08,Penrith,19.1,3.1,0,4,11,71,45,NA,NA
2014-08-09,Penrith,22.6,4.4,0,4,7,98,35,NA,NA
2014-08-10,Penrith,22.8,5.5,0,0,15,77,26,NA,NA
2014-08-11,Penrith,15.9,3.1,0,0,9,65,31,NA,NA
2014-08-12,Penrith,15.5,6,0,15,17,51,58,NA,NA
2014-08-13,Penrith,17.8,9,0.2,15,4,54,35,NA,NA
2014-08-14,Penrith,18.9,2.5,0,0,7,73,37,NA,NA
2014-08-15,Penrith,20,4.7,0,0,4,78,38,NA,NA
2014-08-16,Penrith,17.8,6.7,0,2,4,91,60,NA,NA
2014-08-17,Penrith,17.7,10,38.4,6,19,91,60,NA,NA
2014-08-18,Penrith,16.5,10.8,17.6,30,17,91,75,NA,NA
2014-08-19,Penrith,18.2,12.1,9.6,20,24,61,50,NA,NA
2014-08-20,Penrith,18.3,10.4,1.2,15,7,54,43,NA,NA
2014-08-21,Penrith,18.4,7.6,0,4,19,71,51,NA,NA
2014-08-22,Penrith,18.7,11.3,0.2,9,9,68,53,NA,NA
2014-08-23,Penrith,19.3,9.2,0.4,2,7,80,86,NA,NA
2014-08-24,Penrith,20.9,9.1,10,2,2,89,42,NA,NA
2014-08-25,Penrith,20.3,7.8,0,6,6,91,48,NA,NA
2014-08-26,Penrith,15.1,9.7,2.4,4,6,85,87,NA,NA
2014-08-27,Penrith,18.5,12.2,15.6,13,15,79,72,NA,NA
2014-08-28,Penrith,20.1,11.6,6.8,15,13,71,58,NA,NA
2014-08-29,Penrith,18.6,9.9,0.2,17,11,53,50,NA,NA
2014-08-30,Penrith,18.4,11.5,0,19,19,56,59,NA,NA
2014-08-31,Penrith,22.5,9.4,0,4,7,58,35,NA,NA
2014-09-01,Penrith,24.4,7.7,0.2,2,13,81,25,NA,NA
2014-09-02,Penrith,19.6,12.5,0,11,26,49,39,NA,NA
2014-09-03,Penrith,18.4,8.8,1,31,22,41,35,NA,NA
2014-09-04,Penrith,18.9,8.1,0,17,7,43,40,NA,NA
2014-09-05,Penrith,18,10.7,0,22,15,56,59,NA,NA
2014-09-06,Penrith,17.4,11.2,1.2,13,9,64,65,NA,NA
2014-09-07,Penrith,17.8,10.8,2.2,7,4,86,86,NA,NA
2014-09-08,Penrith,21.6,8.7,0.6,4,11,83,40,NA,NA
2014-09-09,Penrith,25.9,8.1,0,4,22,84,36,NA,NA
2014-09-10,Penrith,24,12.6,6.6,4,15,64,30,NA,NA
2014-09-11,Penrith,26,7.3,0.2,4,7,61,30,NA,NA
2014-09-12,Penrith,17.4,11.6,0,7,13,73,54,NA,NA
2014-09-13,Penrith,21.8,12,0,4,6,73,45,NA,NA
2014-09-14,Penrith,25.5,9.4,0,4,7,86,33,NA,NA
2014-09-15,Penrith,23.2,12.3,0,6,7,62,34,NA,NA
2014-09-16,Penrith,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-17,Penrith,22.1,10.2,NA,26,30,33,27,NA,NA
2014-09-18,Penrith,21.2,6.3,0,6,7,34,23,NA,NA
2014-09-19,Penrith,21.3,5,0,4,4,57,27,NA,NA
2014-09-20,Penrith,21.7,4.9,0,2,11,57,37,NA,NA
2014-09-21,Penrith,21.9,9.3,0,2,9,67,38,NA,NA
2014-09-22,Penrith,22.6,11.1,0,4,11,56,36,NA,NA
2014-09-23,Penrith,24.5,7.2,0,0,6,65,26,NA,NA
2014-09-24,Penrith,26.6,8.7,0,4,4,69,33,NA,NA
2014-09-25,Penrith,23.6,14.2,0.2,4,0,68,81,NA,NA
2014-09-26,Penrith,22.1,10.7,6.6,7,11,61,45,NA,NA
2014-09-27,Penrith,23.3,12.6,0,11,6,53,29,NA,NA
2014-09-28,Penrith,27.9,8.5,0,4,20,65,22,NA,NA
2014-09-29,Penrith,32.5,10.2,0,4,20,42,19,NA,NA
2014-09-30,Penrith,35,11.9,0,0,35,57,15,NA,NA
2014-10-01,Penrith,22.2,15.2,0,28,15,22,19,NA,NA
2014-10-02,Penrith,25.8,7.3,0,9,7,43,27,NA,NA
2014-10-03,Penrith,23.9,10.2,0,4,13,59,52,NA,NA
2014-10-04,Penrith,26.5,15.5,0,9,6,65,39,NA,NA
2014-10-05,Penrith,34.6,10,0,0,2,66,15,NA,NA
2014-10-06,Penrith,33.8,16.4,0,6,7,68,36,NA,NA
2014-10-07,Penrith,30,18.6,0,13,9,52,16,NA,NA
2014-10-08,Penrith,23.2,14.1,0,7,13,68,49,NA,NA
2014-10-09,Penrith,24.9,14.4,0,4,11,67,40,NA,NA
2014-10-10,Penrith,27.4,10.3,0,9,7,72,31,NA,NA
2014-10-11,Penrith,31.8,12.3,0,2,11,71,19,NA,NA
2014-10-12,Penrith,33.6,11,0,0,15,56,16,NA,NA
2014-10-13,Penrith,25.4,13,0,7,15,62,66,NA,NA
2014-10-14,Penrith,18.6,10.9,6.4,4,24,48,51,NA,NA
2014-10-15,Penrith,19.2,10.5,37.6,20,17,66,46,NA,NA
2014-10-16,Penrith,24.3,7.2,0.6,2,17,69,28,NA,NA
2014-10-17,Penrith,21.6,9.5,0,15,7,66,43,NA,NA
2014-10-18,Penrith,23.2,10.8,0,4,6,54,35,NA,NA
2014-10-19,Penrith,29.6,9.1,0,4,11,66,29,NA,NA
2014-10-20,Penrith,19.7,13.1,0,17,13,64,67,NA,NA
2014-10-21,Penrith,18.1,13.1,2.4,7,4,80,63,NA,NA
2014-10-22,Penrith,25.8,13.2,0,9,13,53,39,NA,NA
2014-10-23,Penrith,32.9,12.7,0,4,6,75,29,NA,NA
2014-10-24,Penrith,30.5,16.6,16.2,4,20,73,45,NA,NA
2014-10-25,Penrith,34.5,15.6,0.2,0,19,74,33,NA,NA
2014-10-26,Penrith,36.5,18.5,2.2,0,6,76,22,NA,NA
2014-10-27,Penrith,33.2,17.9,0,7,41,67,28,NA,NA
2014-10-28,Penrith,28,12,0,4,22,34,24,NA,NA
2014-10-29,Penrith,28.3,12.2,0,7,4,44,33,NA,NA
2014-10-30,Penrith,32.8,13.5,0,2,6,66,22,NA,NA
2014-10-31,Penrith,37,13.4,0,2,15,50,13,NA,NA
2014-11-01,Penrith,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-02,Penrith,25.6,10.9,NA,4,9,29,16,NA,NA
2014-11-03,Penrith,25.1,9.4,0,0,9,58,34,NA,NA
